experiment,epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count
school3_capacity_100e,62,0.0003159377236576,1.243107421212382,0.1844079993471696,0.6273914237301071,0.2156539982886283,459.1207792207792,0.976226613486742,1.6462954574575026,0.3568704154652853,0.6457595257088542,0.321832755425324,522.859375,0.4041449725627899,0.137997105717659,0.1811318570107687,0.6648034934497816,0.3068365043534344,0.419879750675713,0.4573530554771423,0.1795654296875,0.2657264539551769,3806,1919,8598,0.7628697156906128,3.7393860222077073,0.0581319399085565,0.1508817766165904,0.25,2180,14,0.0064220183486238,3009,220,0.0731139913592555,5721,2430,0.4247509176717357,1494,1142,0.7643908969210174,34.72229401043442,0.4981341361999511,65536.0,585.3649721001275,0
school3_capacity_100e,63,0.0003014260546826,1.2401416739473097,0.1840795905438143,0.627201164581559,0.2144304594000825,459.0707792207792,0.9843312892820928,1.6426394656300545,0.3567097822669893,0.6451585094134012,0.3203855880225698,522.859375,0.4138126969337463,0.1409397423267364,0.1856785661773756,0.668824531516184,0.3165108029667849,0.4296815147203677,0.4680870175361633,0.171142578125,0.2736269863395595,3926,1944,8478,0.762366533279419,3.834095362508165,0.0522534291312867,0.1417374265186153,0.25,2180,18,0.0082568807339449,3009,255,0.0847457627118644,5721,2476,0.4327914700227233,1494,1177,0.7878179384203481,34.600436113913666,0.4970822334289551,65536.0,594.5517766999546,0
school3_capacity_100e,64,0.0002871103542174,1.236452717943625,0.1819787987060361,0.627020115279532,0.2137269025934594,459.0655844155844,inf,1.6427354868501425,0.3554264620567361,0.6450705649331212,0.3211192328793307,522.859375,0.4203726649284363,0.147311270236969,0.1886514943558722,0.6826923076923077,0.3148178007094486,0.4309203266387111,0.4717055559158325,0.1688232421875,0.2746325339334693,3905,1815,8499,0.7641690969467163,3.736120182887002,0.0607446113651208,0.1482691051600261,0.25,2180,16,0.0073394495412844,3009,266,0.0884014622798271,5721,2474,0.4324418807900717,1494,1149,0.7690763052208835,34.67897072270225,0.4975066184997558,65536.0,587.4983298999723,2
school3_capacity_100e,65,0.0002730047501302,1.234799078455219,0.1811347729635316,0.6269844656640833,0.2133399195872344,458.94935064935066,0.9850346661620326,1.6575442993392546,0.3673964497478058,0.6455439754451314,0.3223019381985068,522.859375,0.4026195108890533,0.135226622223854,0.1797788004681933,0.6971677559912854,0.2837794259916156,0.4033690483011516,0.4562645256519317,0.1708984375,0.252637622909639,3520,1529,8884,0.7650005221366882,3.2978445460483345,0.069888961463096,0.1639451338994121,0.25,2180,11,0.005045871559633,3009,172,0.0571618477899634,5721,2218,0.3876944590106624,1494,1119,0.748995983935743,34.55158059305771,0.4970388412475586,65536.0,595.5837846000213,0
school3_capacity_100e,66,0.0002591231629491,1.2315644393493603,0.1806308102104571,0.6268158573995937,0.212058885656781,458.9974025974026,0.9835114839208592,1.6549095480392375,0.3622827297852685,0.6463242089375854,0.3231513057059298,522.859375,0.4012152552604675,0.1350538432598114,0.1789650269201956,0.6710945802337939,0.3054659787165431,0.4198337950138504,0.4575488269329071,0.170654296875,0.2656896430825328,3789,1857,8615,0.7640379071235657,3.6877857609405615,0.0653167864141084,0.155453951665578,0.25,2180,15,0.0068807339449541,3009,226,0.075108009305417,5721,2402,0.4198566684146128,1494,1146,0.7670682730923695,34.4167238517806,0.5302629470825195,65536.0,590.0408282999415,0
school3_capacity_100e,67,0.0002454792921248,1.2279432474792775,0.1788166763744764,0.6268625401831293,0.2111320158539267,458.9798701298701,inf,1.6457789726555347,0.3591255689971149,0.6448150807991624,0.3209191584028303,522.859375,0.4038116931915283,0.138516291975975,0.1818864842760376,0.6499345977763243,0.3204611415672364,0.4292656587473001,0.4583421945571899,0.1673583984375,0.2732897903059471,3975,2141,8429,0.7636004686355591,3.994774657086871,0.0555192684519921,0.1410842586544742,0.25,2180,19,0.0087155963302752,3009,250,0.0830840810900631,5721,2542,0.4443279147002272,1494,1164,0.7791164658634538,34.69372367087537,0.5302629470825195,65536.0,591.0723643999081,2
school3_capacity_100e,68,0.0002320866025105,1.2253274581649087,0.1783346809011388,0.6264572838684181,0.2102677468549121,459.0409090909091,0.9966757304676168,1.6553194547692935,0.3613071438545982,0.64598692022264,0.3240126937938233,522.859375,0.4121407866477966,0.1412605941295623,0.1850600514851976,0.6706505036708212,0.3166720412770074,0.430206450906303,0.4635200798511505,0.166259765625,0.2740528849508128,3928,1929,8476,0.7629290819168091,3.8256041802743295,0.0607446113651208,0.1456564337034618,0.25,2180,16,0.0073394495412844,3009,255,0.0847457627118644,5721,2503,0.4375109246635204,1494,1154,0.7724230254350736,34.4051781588017,0.4981541633605957,65536.0,598.7376810999122,0
school3_capacity_100e,69,0.0002189583110739,1.224608846415173,0.1776031332066306,0.6263561229814183,0.2103247954715769,458.94415584415583,0.9968661171855864,1.6455943267792463,0.3610089474047224,0.6446481080104908,0.3199686351387451,522.859375,0.4186611473560333,0.1493914127349853,0.1900320212356746,0.6827694454133241,0.3156239922605611,0.43169037380086,0.4698667824268341,0.1683349609375,0.2752583843071082,3915,1819,8489,0.7658382654190063,3.745264532984977,0.0640104506858262,0.1495754408883083,0.25,2180,19,0.0087155963302752,3009,269,0.0893984712529079,5721,2460,0.4299947561615102,1494,1167,0.7811244979919679,34.60513243390206,0.4976773262023926,65536.0,595.8396902000532,0
school3_capacity_100e,70,0.0002061073738537,1.2208614461607747,0.1770324160864988,0.6262481110823619,0.2087904595854607,459.1363636363636,inf,1.660184444859624,0.3669630429552247,0.6461543139691154,0.3235335424542427,522.859375,0.4051434397697449,0.1410849690437317,0.1826729374821298,0.6637931034482759,0.3103837471783295,0.4229839595693254,0.4593762457370758,0.1727294921875,0.2682179183502856,3850,1950,8554,0.7652000188827515,3.788373612018289,0.062050947093403,0.1528412802090137,0.25,2180,18,0.0082568807339449,3009,257,0.0854104353605849,5721,2419,0.4228281768921517,1494,1156,0.7737617135207496,34.764618746971514,0.497258186340332,65536.0,594.2509103999473,2
school3_capacity_100e,71,0.0001935464731735,1.2191649801545328,0.1760783184755158,0.6261669735242794,0.2084598434242335,459.0935064935065,0.9972094499832624,1.6579698796073596,0.3671821129197876,0.645147928657631,0.32281991885975,522.859375,0.4032655954360962,0.1406300365924835,0.1817856452486012,0.6760613628255441,0.3055465978716543,0.4208772903942254,0.4581181108951568,0.1705322265625,0.2665260196905766,3790,1816,8614,0.765033483505249,3.6616590463749183,0.0692357935989549,0.1580666231221424,0.25,2180,15,0.0068807339449541,3009,222,0.073778664007976,5721,2394,0.4184583114840063,1494,1159,0.7757697456492637,34.73905038875277,0.4979028701782226,65536.0,598.082255500136,0
school3_capacity_100e,72,0.0001812880051256,1.2159980166268038,0.1753159115840862,0.6260403731813678,0.2073208658435902,459.0474025974026,inf,1.6629771497100592,0.3710646529992421,0.6456802673637867,0.3231161159152786,522.859375,0.3982882499694824,0.1368431597948074,0.1785452692594845,0.6576358930112166,0.3072396001289906,0.4188142205615693,0.4560177326202392,0.1697998046875,0.2648735056991937,3811,1984,8593,0.7635037899017334,3.7851077726975833,0.0607446113651208,0.1508817766165904,0.25,2180,18,0.0082568807339449,3009,215,0.0714523097374543,5721,2420,0.4230029715084775,1494,1158,0.7751004016064257,34.69185550868259,0.4972639083862304,65536.0,595.0565152000636,2
school3_capacity_100e,73,0.0001693440673381,1.2125948465876766,0.1737680481770983,0.6258767217010647,0.2064750373653777,459.09090909090907,1.0037209288253413,1.648707468683521,0.3605590017202,0.6453577211747566,0.321395372506231,522.859375,0.4171583652496338,0.146549180150032,0.1872006961202714,0.6527402700555996,0.3312641083521445,0.439488742713514,0.4693357050418854,0.1776123046875,0.281631254283756,4109,2186,8295,0.7626651525497437,4.111691704768125,0.0542129327237099,0.1410842586544742,0.25,2180,24,0.0110091743119266,3009,315,0.1046859421734795,5721,2609,0.456039153994057,1494,1161,0.7771084337349398,34.35946326495592,0.4974937438964844,65536.0,595.0193702999968,0
school3_capacity_100e,74,0.0001577264470356,1.2120558367534118,0.1734799897056315,0.6259535464373502,0.2063111510127782,459.0487012987013,inf,1.657414300988118,0.3674390006344765,0.645583262356619,0.3221960153896361,522.859375,0.4061008989810943,0.1411793231964111,0.1823577414557803,0.6646613956686146,0.3117542728152209,0.4244320052683569,0.4612287580966949,0.18017578125,0.2693834900731452,3867,1951,8537,0.7634023427963257,3.800130633572828,0.062050947093403,0.1508817766165904,0.25,2180,15,0.0068807339449541,3009,252,0.0837487537387836,5721,2441,0.4266736584513197,1494,1159,0.7757697456492637,34.60637405737463,0.4981293678283691,32768.0,599.0615176002029,2
school3_capacity_100e,75,0.0001464466094067,1.2110476360305564,0.1736226122100632,0.6258162540661825,0.2058043853851494,459.0201298701299,1.0131169442619596,1.6636670821656785,0.3705836640826116,0.6453512838731209,0.3238660692392538,522.859375,0.4023096859455108,0.1354646682739257,0.1787202861654805,0.6463112724872091,0.3157046114156723,0.4241997508530574,0.4592210650444031,0.179931640625,0.269196397882725,3916,2143,8488,0.7622234225273132,3.957544088830829,0.0555192684519921,0.1469627694317439,0.25,2180,23,0.0105504587155963,3009,262,0.0870721169823861,5721,2461,0.430169550777836,1494,1170,0.7831325301204819,34.45226368450654,0.4981226921081543,32768.0,591.7498898999766,0
school3_capacity_100e,76,0.0001355156862892,1.210019325358527,0.1733279286726535,0.6255546975058395,0.2055683488292353,459.0461038961039,1.019260915417176,1.6681525086363156,0.3776091404724866,0.6453719660639763,0.3225857035722583,522.859375,0.4006285965442657,0.1371911317110061,0.1811054289340972,0.6657768286171917,0.3015962592712028,0.4151362148365977,0.4548543095588684,0.1705322265625,0.2619381039070158,3741,1878,8663,0.7643691897392273,3.670150228608752,0.0613977792292619,0.1502286087524493,0.25,2180,16,0.0073394495412844,3009,219,0.0727816550348953,5721,2369,0.4140884460758608,1494,1137,0.7610441767068273,34.663460560450645,0.4972848892211914,32768.0,590.1410863001365,0
school3_capacity_100e,77,0.0001249444651847,1.2060886826221044,0.1714498572970752,0.6254675803246437,0.2045856228606267,458.9798701298701,1.0091084189229198,1.6638092529028654,0.3688044441708674,0.6460359180346131,0.3244844469397018,522.859375,0.4121678173542022,0.1431050300598144,0.1854273778444621,0.660547451237502,0.3248951950983553,0.4355579573088354,0.466925710439682,0.1865234375,0.2784110535405872,4030,2071,8374,0.764063835144043,3.984977139124755,0.0555192684519921,0.1450032658393207,0.25,2180,21,0.0096330275229357,3009,276,0.0917248255234297,5721,2579,0.4507953155042825,1494,1154,0.7724230254350736,34.49658956768684,0.4974517822265625,65536.0,594.5366311999969,0
school3_capacity_100e,78,0.0001147433786121,1.2066079568940324,0.1721041810638331,0.6254954354329543,0.2045041699784916,459.0746753246753,1.012072766717378,1.6615767596910398,0.3684642735558252,0.6453730765109261,0.3238697055106361,522.859375,0.4122317433357239,0.1388211697340011,0.1850863371364539,0.669025952140209,0.3200580457916801,0.4329806958228815,0.4669537246227264,0.1695556640625,0.2763084632516703,3970,1964,8434,0.7634811401367188,3.875898105813194,0.0600914435009797,0.1495754408883083,0.25,2180,18,0.0082568807339449,3009,282,0.0937188434695912,5721,2524,0.4411816116063625,1494,1146,0.7670682730923695,34.712452781397175,0.4979128837585449,65536.0,595.8444232998881,0
school3_capacity_100e,79,0.0001049224938121,1.201675434275107,0.1702615032045098,0.625245671883806,0.20308412940955,459.09090909090907,inf,1.6661549974232912,0.3684874926693737,0.6464979083587726,0.3255848011467606,522.859375,0.4049690663814544,0.1368236541748047,0.1808709604956675,0.6517741935483871,0.3257820058045791,0.4344227047946678,0.4620293080806732,0.1793212890625,0.2774840348829224,4041,2159,8363,0.7625318765640259,4.049640757674722,0.0555192684519921,0.1456564337034618,0.25,2180,20,0.0091743119266055,3009,277,0.0920571618477899,5721,2582,0.4513196993532599,1494,1162,0.7777777777777778,34.04105003261246,0.4979314804077148,65536.0,601.4896138999611,2
school3_capacity_100e,80,9.549150281252635e-05,1.202022774498184,0.1704695193000234,0.625308302973772,0.2031224751917572,459.09090909090907,1.0127809995374122,1.6665855900694926,0.3729629817729195,0.6454226033141216,0.3241000028792768,522.859375,0.4065351188182831,0.1384488493204116,0.1816311616916209,0.6563170933113129,0.3203805224121251,0.4305758708489083,0.4611829221248626,0.16455078125,0.2743527787366241,3974,2081,8430,0.7618997097015381,3.954931417374265,0.0574787720444154,0.1417374265186153,0.25,2180,20,0.0091743119266055,3009,263,0.0874044533067464,5721,2525,0.4413564062226883,1494,1166,0.7804551539491299,34.61494588986222,0.4981265068054199,65536.0,592.9418271998875,0
school3_capacity_100e,81,8.645971286271923e-05,1.2021918224436896,0.1702903114331813,0.6253528481180017,0.2032743314982621,459.06298701298704,1.018899737820997,1.6697290427982807,0.3737307896371931,0.6461672469352683,0.3249155033845454,522.859375,0.4043945372104645,0.1379317790269851,0.1801655999501235,0.6605739665186198,0.3117542728152209,0.4235951363785737,0.4618351459503174,0.173583984375,0.2687096101730248,3867,1987,8537,0.7634255290031433,3.823644676681907,0.0561724363161332,0.1528412802090137,0.25,2180,13,0.0059633027522935,3009,240,0.0797607178464606,5721,2467,0.4312183184757909,1494,1147,0.7677376171352075,34.47172263960206,0.4972243309020996,65536.0,591.9782417998649,0
school3_capacity_100e,82,7.78360372489926e-05,1.199269781677754,0.1688567152682256,0.6252413182289569,0.202585874570461,459.0487012987013,inf,1.6671264953911304,0.3724087954809268,0.6459612899149457,0.3243782022812714,522.859375,0.4078774452209472,0.1393755972385406,0.1830509088817052,0.6568417586036556,0.3215898097387939,0.4317800508740596,0.4645532965660095,0.1734619140625,0.2753313086692435,3989,2084,8415,0.763857901096344,3.966688438928805,0.0568256041802743,0.1443500979751796,0.25,2180,18,0.0082568807339449,3009,279,0.0927218344965104,5721,2531,0.4424051739206432,1494,1161,0.7771084337349398,34.67937915551196,0.5302629470825195,65536.0,604.8093938999809,2
school3_capacity_100e,83,6.962898649802815e-05,1.199082458290187,0.1689232327189151,0.6252356649606259,0.2024617793546481,459.0064935064935,1.0263292534591315,1.6674176324158907,0.3731265892274678,0.645351187326014,0.3244699265342206,522.859375,0.4064267575740814,0.1396582126617431,0.1821769009809941,0.6504947334822854,0.3286036762334731,0.43663631494376,0.4635028541088104,0.1790771484375,0.2792928600794847,4076,2190,8328,0.7610193490982056,4.092749836708034,0.0568256041802743,0.1391247550620509,0.25,2180,21,0.0096330275229357,3009,275,0.0913924891990694,5721,2615,0.4570879216920119,1494,1165,0.7797858099062919,33.156268232235064,0.4968376159667969,65536.0,624.9237800999545,0
school4_box_weight_100e,1,0.0009997532801828,2.8366003931342783,0.4897629568135583,0.770391380941713,0.5254820179629636,458.9759740259741,4.344718156851731,2.6296262219548225,0.5576070807874203,0.6807549248139063,0.4637547377496958,522.859375,0.0945506989955902,0.0009658309281803,0.0197003239254627,0.1647545744989834,0.1829248629474363,0.1733649144254278,0.1737810671329498,0.25244140625,0.0949094407495712,2269,11503,10135,0.6236046552658081,8.995427824951012,0.1724363161332462,0.6544741998693664,0.25,2180,3,0.0013761467889908,3009,725,0.2409438351611831,5721,1349,0.2357979374235273,1494,192,0.1285140562248996,36.04228763274418,0.406735897064209,1024.0,584.2288917999249,0
school4_box_weight_100e,2,0.0009990133642141,2.3714120143419737,0.3994483632604023,0.6692893178044975,0.4342247778719121,459.12142857142857,2.0663699234460857,2.349805091818174,0.421777496424814,0.6645157365128398,0.421170621799926,522.859375,0.2370220422744751,0.0235527865588665,0.075646804430653,0.4391739270732494,0.2194453402128345,0.2926567035802602,0.3154033422470093,0.2095947265625,0.1714105793450881,2722,3476,9682,0.6797765493392944,4.04833442194644,0.3285434356629654,0.5800130633572829,0.25,2180,33,0.015137614678899,3009,935,0.3107344632768362,5721,1521,0.2658626114315679,1494,233,0.1559571619812583,35.28336435143534,0.4248404502868652,1024.0,571.7019099001773,0
school4_box_weight_100e,3,0.0009977809823015,2.2370005313452186,0.3686587743074089,0.6627934974509401,0.4018494209879404,459.1077922077922,1.9380863205566037,2.2356931138783693,0.3821567310175548,0.6573054529726505,0.3987436460641523,522.859375,0.2827563285827636,0.0482940822839736,0.1002673536109796,0.5515055467511886,0.2244437278297323,0.3190465276186111,0.3510651886463165,0.201171875,0.1898009271884374,2784,2264,9620,0.7014198303222656,3.297191378184193,0.3533638145003265,0.5408229915088177,0.25,2180,28,0.0128440366972477,3009,877,0.2914589564639415,5721,1453,0.2539765775214123,1494,426,0.285140562248996,36.824563894600125,0.4077425003051758,2048.0,559.5032726000063,0
school4_box_weight_100e,4,0.0009960573506572,2.144261895294313,0.3468477529171225,0.6586657920828113,0.3795827831927832,459.0396103896104,1.8406147862022573,2.1733313351869583,0.3770913914001236,0.6559844529256225,0.3800851583170394,522.859375,0.3391535580158233,0.0642807707190513,0.1235386340646073,0.5175707113995347,0.3407771686552724,0.4109668951436488,0.4144542515277862,0.2403564453125,0.2586270190895741,4227,3940,8177,0.7075543999671936,5.334421946440235,0.0659699542782495,0.2566949706074461,0.25,2180,33,0.015137614678899,3009,873,0.2901296111665005,5721,2440,0.4264988638349938,1494,881,0.5896921017402945,36.52913905811176,0.4073638916015625,2048.0,551.1854127000552,0
school4_box_weight_100e,5,0.0009938441702975,2.0786950597515355,0.3315776915325747,0.6556659131081073,0.3638171519551958,459.0123376623376,1.8210833090466336,2.108302965760231,0.3526734855646888,0.6524747752894958,0.3677182345030208,522.859375,0.3610844314098358,0.0781935229897499,0.1368208552521537,0.7534502051473331,0.1628506933247339,0.2678157109711634,0.4388250112533569,0.165771484375,0.1546115575966322,2020,661,10384,0.7442521452903748,1.7511430437622468,0.3291966035271064,0.4617896799477465,0.25,2180,6,0.0027522935779816,3009,206,0.068461282818212,5721,1293,0.2260094389092816,1494,515,0.3447121820615796,37.84012768205994,0.4248404502868652,2048.0,540.3341535001528,0
school4_box_weight_100e,6,0.0009911436253643,2.0246623114331976,0.3194939974647063,0.6531830294178678,0.3506617618845655,459.087012987013,1.7452632113323585,2.06408483410875,0.3371847125235945,0.6524288874740402,0.3581570768728852,522.859375,0.4093157649040222,0.0991157665848732,0.1621896671393187,0.670337003670337,0.3239277652370203,0.4367866072399173,0.4742330908775329,0.20068359375,0.2794158553546592,4018,1976,8386,0.7324704527854919,3.915088177661659,0.116263879817113,0.240365774003919,0.25,2180,19,0.0087155963302752,3009,652,0.2166832834828846,5721,2402,0.4198566684146128,1494,945,0.6325301204819277,38.22758831061722,0.4074292182922363,4096.0,543.1736777999904,0
school4_box_weight_100e,7,0.0009879583809693,1.9864316094231296,0.3109544060446999,0.6513766301529748,0.3413668578805087,459.038961038961,1.6980632858229925,2.041981623818477,0.3356901086711635,0.6502593678111831,0.3520107176154852,522.859375,0.3906834721565246,0.096061997115612,0.1567486021885997,0.670623704541172,0.2869235730409545,0.4018971260798373,0.4562781751155853,0.197998046875,0.2514838892029395,3559,1748,8845,0.740172266960144,3.4663618549967343,0.1032005225342913,0.2227302416721097,0.25,2180,13,0.0059633027522935,3009,438,0.1455633100697906,5721,2108,0.3684670512148226,1494,1000,0.6693440428380187,38.82529583723597,0.4075746536254883,4096.0,543.058689000085,0
school4_box_weight_100e,8,0.0009842915805643,1.955728719606028,0.3043972484090111,0.6499190223681462,0.3338041504095127,459.0506493506493,1.6597287472966429,2.028083429982265,0.3381957224725435,0.6488753970091542,0.3470041061906765,522.859375,0.3811905086040497,0.0967878028750419,0.1528479346627136,0.608075628905624,0.3059496936472106,0.4070796460176991,0.4530990421772003,0.2037353515625,0.2555555555555555,3795,2446,8609,0.741719663143158,4.076420640104507,0.0796864794252122,0.2057478772044415,0.25,2180,3,0.0013761467889908,3009,402,0.1335992023928215,5721,2312,0.4041251529452893,1494,1078,0.7215528781793842,38.32752805396725,0.4248404502868652,8192.0,537.3290465997998,0
school4_box_weight_100e,9,0.0009801468428384,1.9282474221347212,0.2970659569196113,0.6488613429781679,0.3274400413423389,459.0831168831169,1.6328178271457747,2.022416547561685,0.3350775791332125,0.6500535815333327,0.3457617946745207,522.859375,0.4143325090408325,0.119440957903862,0.1750388912274502,0.6669383762634497,0.3298129635601419,0.441363685402956,0.4787554442882538,0.203857421875,0.2831729770886689,4091,2043,8313,0.7478412389755249,4.0065316786414105,0.0809928151534944,0.217504898758981,0.25,2180,19,0.0087155963302752,3009,636,0.2113659022931206,5721,2356,0.4118161160636252,1494,1080,0.7228915662650602,38.28182874851855,0.4078617095947265,8192.0,548.5300650000572,0
school4_box_weight_100e,10,0.0009755282581475,1.9024453996837916,0.2917586002644006,0.647706065936522,0.3209935774373543,458.9902597402597,1.5888009980901496,1.978784050792456,0.3221001152414828,0.6466266252100468,0.3366857692599296,522.859375,0.4350762367248535,0.1278398782014846,0.1846130406134762,0.7328342245989304,0.2762012254111577,0.4011944493237309,0.4948342740535736,0.1849365234375,0.2509338606899582,3426,1249,8978,0.7572482824325562,3.053559764859569,0.1443500979751796,0.2540822991508817,0.25,2180,4,0.0018348623853211,3009,311,0.1033565968760385,5721,2110,0.3688166404474742,1494,1001,0.6700133868808568,37.66724593838305,0.4248404502868652,8192.0,560.6917387000285,0
school4_box_weight_100e,11,0.0009704403844771,1.879913746226917,0.2880408170064548,0.646504857516908,0.3151226906807391,459.0694805194805,1.5785077454594822,1.9823659633596735,0.3223419839826723,0.6466901454453667,0.337777944902579,522.859375,0.4358715116977691,0.1340368390083313,0.1892588378628716,0.7542857142857143,0.255401483392454,0.381594796434594,0.4896405041217804,0.170166015625,0.2357844596606133,3168,1032,9236,0.7653483152389526,2.743305029392554,0.1286740692357936,0.2390594382756368,0.25,2180,3,0.0013761467889908,3009,178,0.0591558657361249,5721,1959,0.3424226533822758,1494,1028,0.6880856760374833,39.87867911597646,0.4078254699707031,16384.0,528.0373142999597,0
school4_box_weight_100e,12,0.0009648882429441,1.8651682277778527,0.2845001194093908,0.64572039819383,0.3116492369442017,459.0103896103896,1.5698836996957852,1.9709619594117005,0.3218394573001812,0.6471158256754279,0.3340022262806694,522.859375,0.4433155953884125,0.1373260766267776,0.1930983308353461,0.7231793265465936,0.2978071589809739,0.42188213796254,0.4986832737922668,0.179931640625,0.2673324649008539,3694,1414,8710,0.7603231072425842,3.3363814500326585,0.1247550620509471,0.2292619203135205,0.25,2180,6,0.0027522935779816,3009,326,0.1083416417414423,5721,2315,0.4046495367942667,1494,1047,0.7008032128514057,39.52317500624088,0.407599925994873,16384.0,532.62927210005,0
school4_box_weight_100e,13,0.0009588773128419,1.846111094719404,0.2807580754644685,0.6448583496855451,0.306831556190918,459.0974025974026,1.5525495188576834,1.99147736094892,0.3307389893258611,0.6475162791709105,0.3377407003038873,522.859375,0.4307668209075928,0.123476430773735,0.1843609262257814,0.7986751152073732,0.2235569171235085,0.3493323255228017,0.4847682416439056,0.159423828125,0.2116309242158284,2773,699,9631,0.7623151540756226,2.2677988242978446,0.2148922273024167,0.3076420640104507,0.25,2180,0,0.0,3009,145,0.0481887670322366,5721,1754,0.3065897570354833,1494,874,0.5850066934404283,39.537104699195005,0.4248404502868652,32768.0,529.5846319999546,0
school4_box_weight_100e,14,0.000952413526233,1.829786315831271,0.2760735422082536,0.6444915261361506,0.3030737493235569,459.0253246753247,1.5115597507009255,1.951909124230345,0.3156497255743791,0.6459709250678619,0.3300961575781305,522.859375,0.4646240770816803,0.1485307961702346,0.2021480916213477,0.7703306523681859,0.2779748468236053,0.4085308056872038,0.5182680487632751,0.1719970703125,0.2567004169148302,3448,1028,8956,0.765680730342865,2.923579359895493,0.1384715871979098,0.2299150881776616,0.25,2180,9,0.0041284403669724,3009,325,0.108009305417082,5721,2075,0.3626988288760706,1494,1039,0.6954484605087015,39.757945253086575,0.4075574874877929,32768.0,544.6061704000458,0
school4_box_weight_100e,15,0.0009455032620941,1.818723686948999,0.2737612314425505,0.6438217331062663,0.300380240380764,459.0902597402597,1.5073680737575927,1.962063594410817,0.3205941698203484,0.6460914642860492,0.331792654003948,522.859375,0.4458523988723755,0.1404131650924682,0.194443550077267,0.7478241949521323,0.2770880361173815,0.4043529411764705,0.5046842694282532,0.163330078125,0.2534100125341001,3437,1159,8967,0.76926189661026,3.001959503592423,0.1129980404964075,0.2201175702155454,0.25,2180,3,0.0013761467889908,3009,239,0.0794283815221003,5721,2120,0.3705645866107324,1494,1075,0.7195448460508701,39.71902293840909,0.4248404502868652,32768.0,531.2464176998474,0
school4_box_weight_100e,16,0.0009381533400219,1.804251372891587,0.2700358407741243,0.6430687664004116,0.2970489213799501,459.087012987013,1.4856772203724105,1.9343654736876488,0.3146969072210292,0.6454777441297969,0.3247302759749194,522.859375,0.4531673491001129,0.1543346643447876,0.2021616950223688,0.7420749279538905,0.2906320541760722,0.4176804541768045,0.5059705376625061,0.1695556640625,0.2639671963095848,3605,1253,8799,0.7713867425918579,3.1730894839973875,0.1097322011757021,0.2135858915741345,0.25,2180,5,0.0022935779816513,3009,242,0.0804253904951811,5721,2257,0.3945114490473693,1494,1101,0.7369477911646586,39.72872805337052,0.4073696136474609,65536.0,535.1703792999033,0
school4_box_weight_100e,17,0.0009303710135019,1.792870345208552,0.2686380790328824,0.6426271671598608,0.2938683664547158,459.0441558441559,inf,1.9427898799379664,0.3141574557715406,0.6451755641028285,0.3278189513366669,522.859375,0.4635740518569946,0.1503986567258834,0.202310512389522,0.7532493907392364,0.2990164463076427,0.4280932594644505,0.517013669013977,0.1827392578125,0.2723401130773185,3709,1215,8695,0.7658724784851074,3.216198563030699,0.1064663618549967,0.1966035271064663,0.25,2180,10,0.0045871559633027,3009,359,0.1193087404453306,5721,2249,0.3931130921167628,1494,1091,0.7302543507362784,40.02923615601684,0.4258508682250976,32768.0,543.8924839999527,2
school4_box_weight_100e,18,0.000922163962751,1.781231455369429,0.2649649522134236,0.6422512295571241,0.291338424510383,459.0785714285714,1.4555056426045183,1.93252775259316,0.3170426277598987,0.6451532340918978,0.3234439643565565,522.859375,0.4738949835300445,0.1564188599586486,0.2111696654930711,0.8058007566204287,0.2575782005804579,0.3903720447186755,0.5283633470535278,0.1597900390625,0.2425231516623652,3195,770,9209,0.7749456167221069,2.5898105813193992,0.170476812540823,0.2593076420640104,0.25,2180,3,0.0013761467889908,3009,260,0.0864074443336656,5721,1884,0.3293130571578395,1494,1048,0.7014725568942436,39.64248658010433,0.4248404502868652,32768.0,540.2097034000326,0
school4_box_weight_100e,19,0.0009135402871372,1.771549553066105,0.2637171933693545,0.6416784520660128,0.2887179693134574,459.1051948051948,1.4573367301132771,1.9606566323588293,0.3392230869891743,0.6445886564130584,0.325614963658154,522.859375,0.4301782846450805,0.1386264413595199,0.186727365796105,0.7625504904789383,0.2130764269590454,0.3330812854442344,0.4952994287014007,0.145263671875,0.1998185529598548,2643,823,9761,0.7740586996078491,2.263879817112998,0.1678641410842586,0.2723709993468321,0.25,2180,0,0.0,3009,61,0.0202725157859754,5721,1517,0.2651634329662646,1494,1065,0.7128514056224899,39.80896852633249,0.406959056854248,65536.0,531.3996588999871,0
