frame,label,model,input_w,input_h,detections,max_score,pre_ms,infer_ms,post_ms,total_ms,fps_equiv
98,,results27_mixed_q3q4_640,640,480,2,0.1864626556634903,4.485300043597817,22.65499997884035,0.24289998691529036,27.38320000935346,36.518741405621824
99,,results20_fp32_320,320,240,3,0.21866580843925476,0.7852999260649085,5.620700074359775,0.2706999657675624,6.6766999661922455,149.774590001579
99,,results20_int8_percentile_320,320,240,6,0.3031279146671295,0.46030001249164343,11.924599995836616,0.304599991068244,12.689499999396503,78.8053114817415
99,,results27_fp32_640,640,480,1,0.17317204177379608,4.785700002685189,18.897000001743436,0.22099993657320738,23.903699941001832,41.834527812353755
99,,results27_mixed_q3q4_640,640,480,2,0.17232351005077362,5.100399954244494,32.07780001685023,0.25050004478543997,37.42870001588017,26.71746546301961
100,,results20_fp32_320,320,240,0,0.0,0.860300031490624,5.138800013810396,0.08099991828203201,6.080099963583052,164.4709800808426
100,,results20_int8_percentile_320,320,240,3,0.28319817781448364,0.40689995512366295,8.938300074078143,0.2223999472334981,9.567599976435304,104.51941996560981
100,,results27_fp32_640,640,480,0,0.0,4.230299964547157,26.96199994534254,0.09760004468262196,31.28989995457232,31.959194546861195
100,,results27_mixed_q3q4_640,640,480,0,0.0,5.16329996753484,22.169700008817017,0.10569998994469643,27.438699966296554,36.44487534862504
101,,results20_fp32_320,320,240,2,0.2413393259048462,1.018199953250587,6.553199957124889,0.26030000299215317,7.831699913367629,127.68619981124893
101,,results20_int8_percentile_320,320,240,3,0.2856575548648834,0.5753000732511282,9.071199921891093,0.1911000581458211,9.837600053288043,101.65080858982144
101,,results27_fp32_640,640,480,0,0.0,4.325999994762242,19.02520004659891,0.07259997073560953,23.423800012096763,42.69162132034809
101,,results27_mixed_q3q4_640,640,480,1,0.17038819193840027,4.849500022828579,21.005099988542497,0.19940000493079424,26.05400001630187,38.381822344910745
102,,results20_fp32_320,320,240,4,0.27442049980163574,1.227900036610663,7.535199983976781,0.3765999572351575,9.139699977822602,109.41278186663575
102,,results20_int8_percentile_320,320,240,3,0.27368077635765076,0.9102000622078776,14.868599944747984,0.37810008507221937,16.15690009202808,61.89306081637569
102,,results27_fp32_640,640,480,1,0.18366028368473053,5.2047999342903495,24.965999997220933,0.30640000477433205,30.477199936285615,32.81141319053453
102,,results27_mixed_q3q4_640,640,480,1,0.18532973527908325,4.865999915637076,24.62590008508414,0.2533999504521489,29.745299951173365,33.61875663185413
103,,results20_fp32_320,320,240,5,0.259658545255661,0.8886000141501427,5.212399992160499,0.23509992752224207,6.336099933832884,157.82579353906624
103,,results20_int8_percentile_320,320,240,5,0.27350425720214844,0.7742999587208033,10.041199973784387,0.20800007041543722,11.023500002920628,90.71529003810537
103,,results27_fp32_640,640,480,2,0.1883319914340973,4.604799905791879,26.043400052003562,0.2658000448718667,30.914000002667308,32.347803581345616
103,,results27_mixed_q3q4_640,640,480,2,0.1931941956281662,5.005200044251978,22.126399911940098,0.2579999854788184,27.389599941670895,36.51020833198031
104,,results20_fp32_320,320,240,2,0.2391718477010727,1.020299969241023,4.685900057666004,0.215300009585917,5.921500036492944,168.87612831836748
104,,results20_int8_percentile_320,320,240,7,0.2350119799375534,0.607200083322823,10.391199961304665,0.24269998539239168,11.24110003001988,88.95926531473376
104,,results27_fp32_640,640,480,0,0.0,4.395500058308244,24.19589995406568,0.0817000400274992,28.673100052401423,34.875894066998455
104,,results27_mixed_q3q4_640,640,480,0,0.0,4.954700008966029,22.13649998884648,0.07189996540546417,27.163099963217974,36.81464933509494
105,,results20_fp32_320,320,240,4,0.3480069637298584,1.0321999434381723,6.102600018493831,0.23880007211118937,7.373600034043193,135.61896432991992
105,,results20_int8_percentile_320,320,240,7,0.33844438195228577,0.6468999199569225,11.333700036630034,0.2589999930933118,12.239599949680269,81.70201674166015
105,,results27_fp32_640,640,480,2,0.19582310318946838,4.5897000236436725,24.08639993518591,0.27950003277510405,28.955599991604686,34.53563387703717
105,,results27_mixed_q3q4_640,640,480,2,0.19949492812156677,4.634000011719763,20.806799991987646,0.23180001880973577,25.672600022517145,38.95203443059571
106,,results20_fp32_320,320,240,4,0.376078724861145,0.7723999442532659,5.810300004668534,0.42079994454979897,7.003499893471599,142.78575215402842
106,,results20_int8_percentile_320,320,240,4,0.344213604927063,0.6970999529585242,11.254800017923117,0.2370000584051013,12.188900029286742,82.04185755870188
106,,results27_fp32_640,640,480,2,0.2150057703256607,5.048600025475025,19.11140000447631,0.24510000366717577,24.40510003361851,40.975042045411826
106,,results27_mixed_q3q4_640,640,480,2,0.21589834988117218,5.102899973280728,23.418499971739948,0.2652000403031707,28.786599985323846,34.73838523861192
107,,results20_fp32_320,320,240,4,0.3886699676513672,0.9637000039219856,4.683700040914118,0.3659999929368496,6.0134000377729535,166.2952728437384
107,,results20_int8_percentile_320,320,240,4,0.3637964725494385,0.7197000086307526,11.002300074324012,0.24989992380142212,11.971900006756186,83.52893019785188
107,,results27_fp32_640,640,480,1,0.22932551801204681,5.311500048264861,26.362899923697114,0.2405000850558281,31.914900057017803,31.333327010689132
107,,results27_mixed_q3q4_640,640,480,1,0.23059481382369995,4.903199966065586,24.740600027143955,0.24349999148398638,29.887299984693527,33.45902776470741
108,,results20_fp32_320,320,240,2,0.42920777201652527,0.5984000163152814,4.466600017622113,0.20450004376471043,5.269500077702105,189.771322754411
108,,results20_int8_percentile_320,320,240,3,0.3719373643398285,0.5527000175788999,10.645699920132756,0.23390003480017185,11.432299972511828,87.47146264569952
108,,results27_fp32_640,640,480,1,0.27094244956970215,4.046900081448257,23.333000019192696,0.2543999580666423,27.634300058707595,36.18691256429703
108,,results27_mixed_q3q4_640,640,480,1,0.25467899441719055,3.7585999816656113,24.323999998159707,0.2788000274449587,28.361400007270277,35.259190298915286
109,,results20_fp32_320,320,240,3,0.46892791986465454,0.8843999821692705,5.066200043074787,0.21739990916103125,6.167999934405088,162.1271093765748
109,,results20_int8_percentile_320,320,240,5,0.4117594361305237,0.6529999664053321,10.869999998249114,0.21980004385113716,11.742800008505583,85.15856518681036
109,,results27_fp32_640,640,480,2,0.26296499371528625,3.5121000837534666,17.715199966914952,0.25489996187388897,21.482200012542307,46.55016708792179
109,,results27_mixed_q3q4_640,640,480,2,0.25149431824684143,3.9044999284669757,20.995200029574335,0.2188000362366438,25.118499994277954,39.8112944733086
110,,results20_fp32_320,320,240,3,0.49086233973503113,0.8021999383345246,4.902000073343515,0.19149994477629662,5.895699956454337,169.6151444927666
110,,results20_int8_percentile_320,320,240,4,0.4340023100376129,0.4926000256091356,10.6425000121817,0.38270000368356705,11.517800041474402,86.82213585920087
110,,results27_fp32_640,640,480,2,0.3217354118824005,4.127899999730289,19.655199954286218,0.28849998489022255,24.07159993890673,41.542730958390024
110,,results27_mixed_q3q4_640,640,480,1,0.3125033378601074,5.575799965299666,24.77080002427101,0.26030000299215317,30.60689999256283,32.67237127062819
111,,results20_fp32_320,320,240,2,0.45313799381256104,0.6290000164881349,4.983199993148446,0.193099956959486,5.805299966596067,172.25638739669625
111,,results20_int8_percentile_320,320,240,3,0.41379812359809875,0.5366000114008784,9.044499951414764,0.18740002997219563,9.768499992787838,102.36986238811568
111,,results27_fp32_640,640,480,1,0.37438565492630005,3.775100107304752,22.651799954473972,0.24199998006224632,26.66890004184097,37.49685957917631
111,,results27_mixed_q3q4_640,640,480,1,0.3606339693069458,4.159699892625213,21.61670010536909,0.23799994960427284,26.014399947598577,38.440248555197265
112,,results20_fp32_320,320,240,2,0.4369279742240906,1.103400019928813,7.080900017172098,0.31450006645172834,8.49880010355264,117.66366873154051
112,,results20_int8_percentile_320,320,240,5,0.38637062907218933,0.8083999855443835,10.490100015886128,0.1906000543385744,11.489100055769086,87.03901916998838
112,,results27_fp32_640,640,480,1,0.34637728333473206,3.652399987913668,22.68530009314418,0.2370999427512288,26.574800023809075,37.629634055724715
112,,results27_mixed_q3q4_640,640,480,1,0.3363672196865082,4.4157999800518155,21.262999973259866,0.23330003023147583,25.912099983543158,38.59200916309765
113,,results20_fp32_320,320,240,3,0.47801950573921204,0.9584999643266201,6.035899976268411,0.2199000446125865,7.214299985207617,138.6135871880051
113,,results20_int8_percentile_320,320,240,4,0.4663638472557068,0.7053000153973699,8.601599954999983,0.18550001550465822,9.492399985902011,105.3474359998722
113,,results27_fp32_640,640,480,1,0.2743871808052063,3.5934000043198466,21.0591999348253,0.24079997092485428,24.893399910070002,40.17129052731262
113,,results27_mixed_q3q4_640,640,480,1,0.2827542722225189,4.585899994708598,28.501400025561452,0.3079999005421996,33.39529992081225,29.94433355505788
114,,results20_fp32_320,320,240,2,0.536545991897583,0.5797999911010265,4.598400089889765,0.21949992515146732,5.397700006142259,185.26409375512904
114,,results20_int8_percentile_320,320,240,4,0.49409374594688416,0.5870999302715063,10.01269998960197,0.21020008716732264,10.810000007040799,92.50693796009965
114,,results27_fp32_640,640,480,1,0.3304446041584015,4.65509993955493,21.82260004337877,0.24800002574920654,26.725700008682907,37.41716773274826
114,,results27_mixed_q3q4_640,640,480,1,0.34237387776374817,4.256399930454791,22.430600016377866,0.2592999953776598,26.946299942210317,37.110846466662366
115,,results20_fp32_320,320,240,2,0.540280818939209,0.9949000086635351,5.396299995481968,0.21029997151345015,6.601499975658953,151.48072463640074
115,,results20_int8_percentile_320,320,240,2,0.5136563777923584,0.7932999869808555,9.904099977575243,0.2044000430032611,10.901800007559359,91.72797146403303
115,,results27_fp32_640,640,480,2,0.38090506196022034,4.494199994951487,25.046799913980067,0.2568000927567482,29.7978000016883,33.55952452675504
115,,results27_mixed_q3q4_640,640,480,2,0.3881467878818512,4.1606000158935785,27.314300066791475,0.3160999622195959,31.79100004490465,31.455443320043546
116,,results20_fp32_320,320,240,2,0.5075780749320984,1.2888000346720219,6.620100000873208,0.2297000028192997,8.13860003836453,122.87125491928613
116,,results20_int8_percentile_320,320,240,4,0.4685397446155548,0.557500054128468,8.663899963721633,0.1970999874174595,9.41850000526756,106.17401915811668
116,,results27_fp32_640,640,480,1,0.40593695640563965,4.150000051595271,19.047999987378716,0.26000000070780516,23.458000039681792,42.629380096700054
116,,results27_mixed_q3q4_640,640,480,1,0.4078516364097595,4.549799952656031,21.296099992468953,0.25809998624026775,26.10399993136525,38.30830534129945
117,,results20_fp32_320,320,240,2,0.4948629140853882,0.6585998926311731,6.1752001056447625,0.2614998957142234,7.095299893990159,140.93836975756545
117,,results20_int8_percentile_320,320,240,4,0.42473888397216797,0.6246000993996859,10.018199915066361,0.22490008268505335,10.8677000971511,92.01578908697928
117,,results27_fp32_640,640,480,1,0.3859635591506958,4.8605999909341335,21.105000050738454,0.24239998310804367,26.20800002478063,38.15628812020998
117,,results27_mixed_q3q4_640,640,480,1,0.38602903485298157,4.664899897761643,26.21989999897778,0.25230005849152803,31.13709995523095,32.11602883498476
118,,results20_fp32_320,320,240,2,0.4215379059314728,0.9179000044241548,5.139600019901991,0.26300002355128527,6.320500047877431,158.21532986710807
118,,results20_int8_percentile_320,320,240,3,0.4186285436153412,0.6163000361993909,11.66169997304678,0.24530000519007444,12.523300014436245,79.85115735047864
118,,results27_fp32_640,640,480,1,0.3663410544395447,4.984700004570186,24.81370000168681,0.2272001001983881,30.025600106455386,33.30491302270438
118,,results27_mixed_q3q4_640,640,480,1,0.37504875659942627,4.584399983286858,25.30590002425015,0.2460000105202198,30.136300018057227,33.18257381963993
119,,results20_fp32_320,320,240,2,0.37658312916755676,1.0130000300705433,4.889799980446696,0.1900000497698784,6.092800060287118,164.12814963648682
119,,results20_int8_percentile_320,320,240,6,0.39427387714385986,0.6142000202089548,11.133499909192324,0.27489999774843454,12.022599927149713,83.17668441597037
119,,results27_fp32_640,640,480,1,0.35078930854797363,4.906899994239211,23.614700068719685,0.24199998006224632,28.763600043021142,34.766162737081586
119,,results27_mixed_q3q4_640,640,480,1,0.35608774423599243,4.4493000023067,22.883999976329505,0.3181000938639045,27.65140007250011,36.16453406981445
120,,results20_fp32_320,320,240,2,0.38113805651664734,0.9500000160187483,4.874799982644618,0.16840000171214342,5.993200000375509,166.8557698620677
120,,results20_int8_percentile_320,320,240,6,0.43705329298973083,0.561599968932569,10.958199971355498,0.2701000776141882,11.789900017902255,84.81836135010137
120,,results27_fp32_640,640,480,1,0.3100825548171997,5.271599977277219,23.9668000722304,0.2443999983370304,29.48280004784465,33.918080995604264
120,,results27_mixed_q3q4_640,640,480,1,0.30654507875442505,4.50999999884516,22.952600033022463,0.26110000908374786,27.72370004095137,36.07022145395005
121,,results20_fp32_320,320,240,2,0.347828209400177,1.0766999330371618,5.857500014826655,0.25699997786432505,7.191199925728142,139.05885114141716
121,,results20_int8_percentile_320,320,240,4,0.3661135137081146,0.4412999842315912,12.358900043182075,0.2378999488428235,13.03809997625649,76.69829206871297
121,,results27_fp32_640,640,480,1,0.41427376866340637,4.815699998289347,19.12730000913143,0.2532999496906996,24.196299957111478,41.32863296340862
121,,results27_mixed_q3q4_640,640,480,1,0.4270766079425812,4.534499952569604,21.86850004363805,0.24399999529123306,26.646999991498888,37.52767667351023
122,,results20_fp32_320,320,240,2,0.34878262877464294,1.1127000907436013,6.028799922205508,0.2645000349730253,7.406000047922134,135.02565400071327
122,,results20_int8_percentile_320,320,240,6,0.4026395082473755,0.6968999514356256,14.406700036488473,0.2840000670403242,15.387600054964423,64.98739221373089
122,,results27_fp32_640,640,480,1,0.38961485028266907,5.592399975284934,18.381300033070147,0.2756000030785799,24.24930001143366,41.23830376664461
122,,results27_mixed_q3q4_640,640,480,1,0.39378324151039124,5.127799930050969,23.549000034108758,0.28110004495829344,28.95790000911802,34.53289084101846
123,,results20_fp32_320,320,240,2,0.3412751257419586,1.2169000692665577,6.076999939978123,0.20670006051659584,7.500600069761276,133.3226662799297
123,,results20_int8_percentile_320,320,240,7,0.35798177123069763,0.6749000167474151,10.996900033205748,0.25129993446171284,11.923099984414876,83.870805520975
123,,results27_fp32_640,640,480,1,0.39072856307029724,4.906499991193414,19.69949994236231,0.25230005849152803,24.85829999204725,40.22801238700649
123,,results27_mixed_q3q4_640,640,480,1,0.3851037621498108,6.572999991476536,22.851799963973463,0.26620004791766405,29.691000003367662,33.68023979948726
124,,results20_fp32_320,320,240,2,0.376615434885025,0.815899926237762,5.934800021350384,0.34330005291849375,7.0940000005066395,140.96419508437862
124,,results20_int8_percentile_320,320,240,6,0.43507251143455505,0.44650002382695675,9.309799992479384,0.23719994351267815,9.993499959819019,100.06504267981303
124,,results27_fp32_640,640,480,1,0.3711525797843933,4.406199906952679,17.858800012618303,0.24700001813471317,22.511999937705696,44.42075349889659
124,,results27_mixed_q3q4_640,640,480,1,0.38401758670806885,4.3969000689685345,21.173899993300438,0.37409993819892406,25.944900000467896,38.543220439545564
125,,results20_fp32_320,320,240,3,0.3872089087963104,0.9673000313341618,5.697399959899485,0.20990008488297462,6.8746000761166215,145.4630071462845
125,,results20_int8_percentile_320,320,240,6,0.41794899106025696,0.6262999959290028,10.047800024040043,0.27009996119886637,10.944199981167912,91.37259934218461
125,,results27_fp32_640,640,480,1,0.32455137372016907,5.1920999540016055,19.564899965189397,0.2706000814214349,25.027600000612438,39.9558886978987
125,,results27_mixed_q3q4_640,640,480,1,0.31385427713394165,4.910900024697185,25.503400014713407,0.2633000258356333,30.677600065246224,32.59707401730135
126,,results20_fp32_320,320,240,2,0.396401584148407,1.0231999913230538,5.530099966563284,0.23989996407181025,6.7931999219581485,147.20603125010763
126,,results20_int8_percentile_320,320,240,4,0.40286222100257874,0.7292999653145671,11.019200086593628,0.2386999549344182,11.987200006842613,83.42231709066115
126,,results27_fp32_640,640,480,1,0.41318047046661377,4.745300044305623,20.894299959763885,0.5717000458389521,26.21130004990846,38.1514842108525
126,,results27_mixed_q3q4_640,640,480,1,0.4149227440357208,5.798599915578961,23.135000024922192,0.2503000432625413,29.183899983763695,34.26546830808578
127,,results20_fp32_320,320,240,2,0.3887688219547272,0.7474001031368971,7.086799945682287,0.278900028206408,8.113100077025592,123.25744666108173
127,,results20_int8_percentile_320,320,240,6,0.3568437099456787,0.6191000575199723,11.42180000897497,0.28030003886669874,12.32120010536164,81.16092518981526
127,,results27_fp32_640,640,480,1,0.3555619716644287,4.1456000180915,21.560799912549555,0.28280005790293217,25.989199988543987,38.47752144894029
127,,results27_mixed_q3q4_640,640,480,1,0.36189281940460205,5.031100008636713,20.12309990823269,0.2535000676289201,25.407699984498322,39.35814735730182
128,,results20_fp32_320,320,240,2,0.49232175946235657,0.991299981251359,7.279400015249848,0.20789995323866606,8.478599949739873,117.94400088786833
128,,results20_int8_percentile_320,320,240,4,0.4685240685939789,0.6665999535471201,11.257100035436451,0.23589993361383677,12.159599922597408,82.23954787703165
128,,results27_fp32_640,640,480,1,0.31523314118385315,4.950299975462258,17.70980004221201,0.269699958153069,22.929799975827336,43.611370402454575
128,,results27_mixed_q3q4_640,640,480,1,0.3145676255226135,5.341400043107569,27.942399960011244,0.33130007795989513,33.61510008107871,29.748535556581036
129,,results20_fp32_320,320,240,2,0.4111645221710205,0.7616999791935086,8.451599976979196,0.22899999748915434,9.442299953661859,105.90640044348365
129,,results20_int8_percentile_320,320,240,4,0.40139973163604736,0.9462999878451228,10.501899989321828,0.2452000044286251,11.693399981595576,85.51832671198416
129,,results27_fp32_640,640,480,1,0.35327088832855225,4.978499957360327,22.27770001627505,0.35180000122636557,27.60799997486174,36.22138513874756
129,,results27_mixed_q3q4_640,640,480,1,0.3540233075618744,4.541000002063811,21.273900056257844,0.25319994892925024,26.068100007250905,38.36106197696984
130,,results20_fp32_320,320,240,2,0.436134397983551,1.0245000012218952,5.886600003577769,0.20940008107572794,7.120500085875392,140.43957417873696
130,,results20_int8_percentile_320,320,240,5,0.41857385635375977,0.6522999610751867,9.242200059816241,0.22899999748915434,10.123500018380582,98.78006600329579
130,,results27_fp32_640,640,480,1,0.4336385428905487,4.223200026899576,19.166199956089258,0.2536999527364969,23.64309993572533,42.29563816583012
130,,results27_mixed_q3q4_640,640,480,1,0.426478773355484,4.3935999274253845,20.902100019156933,0.24209998082369566,25.537799927406013,39.157640941765116
131,,results20_fp32_320,320,240,1,0.49420684576034546,0.8517999667674303,5.429800017736852,0.19749999046325684,6.479099974967539,154.34242469842582
131,,results20_int8_percentile_320,320,240,3,0.4866977632045746,0.8909000316634774,10.35510003566742,0.24119997397065163,11.487200041301548,87.05341566304749
131,,results27_fp32_640,640,480,1,0.38135474920272827,4.843499977141619,21.087200031615794,0.27710001450031996,26.207800023257732,38.156579305113915
131,,results27_mixed_q3q4_640,640,480,1,0.3818496763706207,4.961899947375059,22.761600092053413,0.30369998421519995,28.027200023643672,35.67962547655144
132,,results20_fp32_320,320,240,1,0.5192331075668335,1.2812999775633216,4.985300009138882,0.18880004063248634,6.45540002733469,154.90906772091716
132,,results20_int8_percentile_320,320,240,4,0.5033060312271118,0.6330999312922359,10.099200066179037,0.21550001110881567,10.947800008580089,91.34255277007918
132,,results27_fp32_640,640,480,1,0.30282777547836304,4.368899972178042,22.254400071687996,0.344799947924912,26.96809999179095,37.08084738281149
132,,results27_mixed_q3q4_640,640,480,1,0.3115435838699341,4.262099973857403,23.73829996213317,0.2590999938547611,28.259499929845333,35.38633034846746
133,,results20_fp32_320,320,240,1,0.48922619223594666,0.9306999854743481,4.88500006031245,0.19259995315223932,6.008299998939037,166.43642963510192
133,,results20_int8_percentile_320,320,240,4,0.46757665276527405,0.5770999705418944,10.628200019709766,0.24309998843818903,11.44839997868985,87.34845060108039
133,,results27_fp32_640,640,480,1,0.30177393555641174,4.725200007669628,24.399199988693,0.265000038780272,29.3894000351429,34.02587323335053
133,,results27_mixed_q3q4_640,640,480,1,0.29508131742477417,4.571199999190867,26.990800048224628,0.31599996145814657,31.87800000887364,31.36959657825577
134,,results20_fp32_320,320,240,2,0.469534307718277,0.8484000572934747,5.418499931693077,0.18089998047798872,6.4477999694645405,155.09165990505213
134,,results20_int8_percentile_320,320,240,5,0.435229629278183,0.6164999213069677,10.334799997508526,0.24640001356601715,11.19769993238151,89.30405405026079
134,,results27_fp32_640,640,480,1,0.3083224296569824,5.043199984356761,30.404799967072904,0.34849997609853745,35.7964999275282,27.935692093488186
134,,results27_mixed_q3q4_640,640,480,1,0.3072039783000946,7.352999993599951,24.215699988417327,0.2615000121295452,31.830199994146824,31.41670489610142
135,,results20_fp32_320,320,240,1,0.47324666380882263,0.9080999298021197,5.405400064773858,0.20619994029402733,6.519699934870005,153.38129208241526
135,,results20_int8_percentile_320,320,240,3,0.33220645785331726,0.9634000016376376,11.23950001783669,0.23499992676079273,12.43789994623512,80.39942468766154
135,,results27_fp32_640,640,480,1,0.2909930944442749,5.402800044976175,18.402099958620965,0.2530999481678009,24.05799995176494,41.56621506380201
135,,results27_mixed_q3q4_640,640,480,1,0.29395708441734314,4.676599986851215,21.207300014793873,0.251700053922832,26.13560005556792,38.26198739932739
136,,results20_fp32_320,320,240,1,0.5084935426712036,0.974800088442862,4.436199902556837,0.17420004587620497,5.585200036875904,179.04461673665543
136,,results20_int8_percentile_320,320,240,2,0.4302578568458557,0.5672000115737319,8.9532999554649,0.20320003386586905,9.7237000009045,102.8415109379125
136,,results27_fp32_640,640,480,1,0.28915396332740784,4.659999976865947,25.62289999332279,0.2272999845445156,30.510199954733253,32.775924165808796
136,,results27_mixed_q3q4_640,640,480,1,0.27361783385276794,4.386899992823601,26.539499987848103,0.2308000111952424,31.157199991866946,32.095310241646644
137,,results20_fp32_320,320,240,1,0.4897444248199463,1.03859999217093,4.907199996523559,0.19859999883919954,6.1443999875336885,162.7498213053984
137,,results20_int8_percentile_320,320,240,2,0.43558403849601746,0.6087999790906906,9.492300101555884,0.22039993200451136,10.321500012651086,96.88514254462024
137,,results27_fp32_640,640,480,1,0.3018782138824463,4.541400005109608,21.668000030331314,0.26620004791766405,26.475600083358586,37.770626420231984
137,,results27_mixed_q3q4_640,640,480,1,0.29629597067832947,4.780400078743696,22.517799981869757,0.255799968726933,27.554000029340386,36.2923713048983
138,,results20_fp32_320,320,240,1,0.46554404497146606,0.938700046390295,4.592999932356179,0.18620002083480358,5.717899999581277,174.8893824783977
138,,results20_int8_percentile_320,320,240,3,0.44034579396247864,0.62369997613132,10.028300108388066,0.23469992447644472,10.886700008995831,91.85519938766441
138,,results27_fp32_640,640,480,1,0.4315894842147827,5.348199978470802,20.76790004502982,0.27930003125220537,26.395400054752827,37.88538904224478
138,,results27_mixed_q3q4_640,640,480,1,0.4285237491130829,5.325700039975345,31.637700041756034,0.2487999154254794,37.21219999715686,26.87290727439935
139,,results20_fp32_320,320,240,1,0.503564178943634,1.011400017887354,5.747399991378188,0.18720002844929695,6.946000037714839,143.96775044202124
139,,results20_int8_percentile_320,320,240,2,0.48125529289245605,0.6039000581949949,8.973099989816546,0.1935999607667327,9.770600008778274,102.3478598142962
139,,results27_fp32_640,640,480,1,0.4356256127357483,5.370400031097233,20.13069996610284,0.25319994892925024,25.754299946129322,38.828467560435186
139,,results27_mixed_q3q4_640,640,480,1,0.4380077123641968,5.194999976083636,24.085700046271086,0.2578999847173691,29.53860000707209,33.854007967899
140,,results20_fp32_320,320,240,1,0.46604418754577637,0.8210999658331275,6.678699981421232,0.1857000170275569,7.685499964281917,130.1151525141453
140,,results20_int8_percentile_320,320,240,4,0.4569166302680969,0.6225000834092498,10.75479993596673,0.2031000331044197,11.5804000524804,86.35280262064958
140,,results27_fp32_640,640,480,1,0.3224236071109772,5.798900034278631,19.931399961933494,0.2538000699132681,25.984100066125393,38.485073466279744
140,,results27_mixed_q3q4_640,640,480,1,0.3236770033836365,5.036899936385453,23.417499964125454,0.2663000486791134,28.72069994919002,34.81809293537785
141,,results20_fp32_320,320,240,1,0.48965272307395935,0.5791999865323305,5.40929997805506,0.1976999919861555,6.186199956573546,161.6501256053622
141,,results20_int8_percentile_320,320,240,3,0.5149807333946228,0.43260003440082073,10.331499972380698,0.20570005290210247,10.969800059683621,91.15936430557339
141,,results27_fp32_640,640,480,1,0.30778855085372925,5.0469000125303864,21.60189999267459,0.2867000875994563,26.935500092804432,37.12572614410603
141,,results27_mixed_q3q4_640,640,480,1,0.309035062789917,4.079399979673326,27.567800018005073,0.22179994266480207,31.8689999403432,31.37845561115624
142,,results20_fp32_320,320,240,1,0.5539443492889404,0.649699941277504,4.748600069433451,0.1759999431669712,5.574299953877926,179.39472369159478
142,,results20_int8_percentile_320,320,240,3,0.5103434324264526,0.4070999566465616,9.64980002027005,0.21950004156678915,10.2764000184834,97.31034196813806
142,,results27_fp32_640,640,480,1,0.35742536187171936,4.375299904495478,20.61960007995367,0.23180001880973577,25.226700003258884,39.64053958190394
142,,results27_mixed_q3q4_640,640,480,1,0.35872283577919006,4.287600051611662,20.950700039975345,0.2389999572187662,25.477300048805773,39.25062695357604
143,,results20_fp32_320,320,240,1,0.5631963014602661,0.9048000210896134,6.101899896748364,0.22670009639114141,7.233400014229119,138.2475734831281
143,,results20_int8_percentile_320,320,240,2,0.5196407437324524,0.7663000142201781,9.986800025217235,0.19859999883919954,10.951700038276613,91.31002460850476
143,,results27_fp32_640,640,480,1,0.37444472312927246,4.952099989168346,23.40059995185584,0.25889999233186245,28.611599933356047,34.95085917352624
143,,results27_mixed_q3q4_640,640,480,1,0.3722592294216156,5.294500035233796,26.63610002491623,0.2706999657675624,32.20130002591759,31.054646837088516
144,,results20_fp32_320,320,240,1,0.5715553760528564,1.193300005979836,5.207499954849482,0.19730010535568,6.598100066184998,151.5587805533536
144,,results20_int8_percentile_320,320,240,3,0.5033060312271118,0.6526999641209841,10.430400026962161,0.21670002024620771,11.299800011329353,88.4971414535996
144,,results27_fp32_640,640,480,1,0.3872579336166382,5.271599977277219,19.20029998291284,0.29090000316500664,24.762799963355064,40.38315543798917
144,,results27_mixed_q3q4_640,640,480,1,0.393660306930542,5.497199948877096,22.516700089909136,0.24189997930079699,28.25580001808703,35.39096395642249
145,,results20_fp32_320,320,240,1,0.5613323450088501,0.7459999760612845,7.813700009137392,0.1954999752342701,8.755199960432947,114.2178367734904
145,,results20_int8_percentile_320,320,240,5,0.4722341299057007,0.7025999948382378,10.194499976933002,0.23340003099292517,11.130500002764165,89.84322355255006
145,,results27_fp32_640,640,480,1,0.3019846975803375,4.431900102645159,21.36599994264543,0.3098000306636095,26.1077000759542,38.302876051537886
145,,results27_mixed_q3q4_640,640,480,1,0.2987678349018097,6.190999993123114,22.51490007620305,0.22329995408654213,28.929200023412704,34.56715011789782
146,,results20_fp32_320,320,240,1,0.562231719493866,0.5767000839114189,7.429499994032085,0.19990000873804092,8.206100086681545,121.86056585185872
146,,results20_int8_percentile_320,320,240,4,0.43210646510124207,0.43249991722404957,10.161500074900687,0.21629990078508854,10.810299892909825,92.5043717478987
146,,results27_fp32_640,640,480,1,0.32435542345046997,5.360800074413419,18.742599990218878,0.23250002413988113,24.335900088772178,41.09155594624456
146,,results27_mixed_q3q4_640,640,480,1,0.33414459228515625,4.353199969045818,24.030999979004264,0.19890000112354755,28.58309994917363,34.985708400355335
147,,results20_fp32_320,320,240,1,0.4645693004131317,1.028600032441318,5.703400005586445,0.20279991440474987,6.934799952432513,144.20026631759305
147,,results20_int8_percentile_320,320,240,4,0.4930121898651123,0.6873999955132604,10.860900045372546,0.26190001517534256,11.810200056061149,84.67257076536879
147,,results27_fp32_640,640,480,1,0.17951010167598724,4.139199969358742,19.429500098340213,0.2242999617010355,23.79300002939999,42.02916819082683
147,,results27_mixed_q3q4_640,640,480,1,0.1860499382019043,4.076499957591295,20.382200018502772,0.24550000671297312,24.70419998280704,40.4789469278889
148,,results20_fp32_320,320,240,3,0.42878028750419617,0.4650999326258898,6.323200068436563,0.1876000314950943,6.975900032557547,143.35067809642536
