epoch,learning_rate,train_total,train_classification,train_quality,train_box,train_positive_count,train_gradient_norm,valid_total,valid_classification,valid_quality,valid_box,valid_positive_count,metric_ap50,metric_ap75,metric_map50_95,metric_precision,metric_recall,metric_f1,metric_best_f1,metric_best_f1_threshold,metric_detection_accuracy,metric_tp,metric_fp,metric_fn,metric_mean_tp_iou,metric_average_detections_per_image,metric_no_detection_image_rate,metric_zero_recall_image_rate,metric_score_threshold,metric_tiny_lt16_gt,metric_tiny_lt16_matched,metric_tiny_lt16_recall,metric_small_16_32_gt,metric_small_16_32_matched,metric_small_16_32_recall,metric_medium_32_96_gt,metric_medium_32_96_matched,metric_medium_32_96_recall,metric_large_ge96_gt,metric_large_ge96_matched,metric_large_ge96_recall,train_images_per_second,peak_vram_gib,amp_scale,seconds,warning_count,result,experiment
23,0.0008750555348152,1.4347208938041291,0.2433832657124315,0.6387545028677234,0.2762915638650393,458.9025974025974,0.9825684449889444,1.608717126150926,0.3218167772671829,0.6437108296280106,0.3215947615293165,522.859375,0.47066330909729,0.1546639502048492,0.2095623653614893,0.8073345734786075,0.2449209932279909,0.3758273025298447,0.519813597202301,0.1561279296875,0.2313961459364765,3038,725,9366,0.7686035633087158,2.4578706727629003,0.1998693664271718,0.2717178314826911,0.25,2180,1,0.0004587155963302,3009,412,0.136922565636424,5721,1720,0.3006467400804055,1494,905,0.6057563587684069,41.80548941041834,0.3889741897583008,2048.0,492.9041307999869,0,results.17,r3_school4_fpn48_exp250_seed14
24,0.0008644843137107,1.4262399341378893,0.240537577016013,0.638405488953962,0.2736484344806764,459.0136363636364,0.9683238386720806,1.619618822510044,0.3315932949384053,0.6434495455274979,0.3222879892370353,522.859375,0.4641857445240021,0.1573790311813354,0.2076276873471215,0.7896152811407049,0.2366172202515317,0.3641213324235469,0.512474775314331,0.14697265625,0.2225845593811618,2935,782,9469,0.7732469439506531,2.4278249510124104,0.1809274983670803,0.2625734813847158,0.25,2180,3,0.0013761467889908,3009,328,0.1090063143901628,5721,1685,0.2945289285090019,1494,919,0.6151271753681392,41.96234751590346,0.3900675773620605,2048.0,489.2922941999859,0,results.17,r3_school4_fpn48_exp250_seed14
25,0.0008535533905932,1.4224285258875264,0.2393000572532802,0.6382490439461423,0.2724397121989108,459.1266233766234,0.9728740427014116,1.602475194260478,0.3181461979014178,0.643794153816998,0.3202674216590822,522.859375,0.482993334531784,0.1667385101318359,0.2161238746484741,0.8088309081786252,0.2599161560786843,0.3934106162294081,0.530152440071106,0.1591796875,0.2448731581345891,3224,762,9180,0.7688407897949219,2.6035271064663617,0.1796211626387981,0.2514696276943174,0.25,2180,7,0.0032110091743119,3009,412,0.136922565636424,5721,1884,0.3293130571578395,1494,921,0.6164658634538153,42.00742088806481,0.3908834457397461,2048.0,494.4146489999839,0,results.17,r3_school4_fpn48_exp250_seed14
26,0.0008422735529643,1.4155489498918707,0.2367417367925117,0.6378337348049338,0.2704867387843596,459.1357142857143,0.9604862521608154,1.6165055030335982,0.3302772398261974,0.6428285433600346,0.3216998588759452,522.859375,0.4903244972229004,0.166459709405899,0.2195701867807656,0.8207171314741036,0.2491131892937762,0.3822128764920527,0.5355719923973083,0.14404296875,0.236256594540867,3090,675,9314,0.7736665606498718,2.4591770084911824,0.1894186806009144,0.2717178314826911,0.25,2180,4,0.0018348623853211,3009,462,0.1535393818544367,5721,1728,0.302045097011012,1494,896,0.5997322623828648,41.8171302948468,0.389894962310791,4096.0,494.7355349999853,0,results.17,r3_school4_fpn48_exp250_seed14
27,0.0008306559326618,1.41043227431062,0.2355020814127736,0.6374346234194644,0.268747784758543,458.9032467532468,0.9675478908922766,1.6104301065206528,0.3249518655550976,0.6424107585723201,0.3215337412742277,522.859375,0.4855201542377472,0.1709679514169693,0.2202667471487075,0.8274509803921568,0.2551596259271202,0.3900425164828393,0.5289524793624878,0.1551513671875,0.2422688303735456,3165,660,9239,0.7721531391143799,2.4983670803396474,0.1900718484650555,0.2527759634225996,0.25,2180,9,0.0041284403669724,3009,441,0.1465603190428714,5721,1843,0.322146477888481,1494,872,0.5836680053547524,42.20135241326774,0.3908834457397461,4096.0,484.0008203999896,0,results.17,r3_school4_fpn48_exp250_seed14
28,0.0008187119948743,1.4002934851429678,0.2323856250999809,0.6368947642577159,0.2655065470701688,459.087012987013,0.9464143121590862,1.6163788872460525,0.3281439194300522,0.642234838878115,0.3230000651286294,522.859375,0.4857005476951599,0.1656621247529983,0.2180922457773704,0.8134364427259546,0.2713640761044824,0.4069640914036996,0.5318431854248047,0.1575927734375,0.2554644808743169,3366,772,9038,0.7698235511779785,2.7028086218158065,0.1822338340953625,0.2527759634225996,0.25,2180,12,0.0055045871559633,3009,548,0.1821203057494184,5721,1892,0.330711414088446,1494,914,0.6117804551539491,41.70933305154114,0.390012264251709,4096.0,488.9266827000247,0,results.17,r3_school4_fpn48_exp250_seed14
29,0.0008064535268264,1.3980506922517504,0.2314226932630136,0.6368484817154996,0.264889757944779,459.0993506493506,0.9516459846264356,1.6220247217764456,0.3354566781005512,0.6420601879556974,0.3222539259586483,522.859375,0.4717322885990143,0.1639358550310135,0.2119257998187095,0.8169134396355353,0.2312963560141889,0.3605177180196029,0.5199371576309204,0.148681640625,0.2198972943971794,2869,643,9535,0.7713935971260071,2.293925538863488,0.2161985630306989,0.294578706727629,0.25,2180,5,0.0022935779816513,3009,382,0.1269524759056164,5721,1671,0.2920818038804404,1494,811,0.5428380187416332,41.80311852078708,0.3896074295043945,4096.0,486.43974589998834,0,results.17,r3_school4_fpn48_exp250_seed14
30,0.0007938926261462,1.392549150717723,0.2293996124008259,0.6364403165006018,0.2633546101679275,459.06233766233765,0.9529527249080796,1.6186104814211528,0.3260352682167043,0.6425024745985866,0.3250363695745666,522.859375,0.4816124141216278,0.1534409523010254,0.2128171616175677,0.8,0.2708803611738149,0.4047217537942665,0.527318000793457,0.154541015625,0.2536997885835095,3360,840,9044,0.7643993496894836,2.743305029392554,0.1593729588504245,0.2312214239059438,0.25,2180,10,0.0045871559633027,3009,482,0.1601861083416417,5721,1946,0.3401503233700402,1494,922,0.6171352074966533,41.74303645863561,0.3908834457397461,4096.0,491.2953791999898,0,results.17,r3_school4_fpn48_exp250_seed14
31,0.000781041688926,1.387932280518792,0.2284533624283292,0.636155258564206,0.261661830331598,459.0922077922078,0.9585396866906774,1.617052858074506,0.3339516614408542,0.6420537168160081,0.3205237423535436,522.859375,0.4825260043144226,0.1677812188863754,0.2185027190338587,0.8295235472321675,0.2428248951950983,0.3756782039289055,0.5282920598983765,0.146240234375,0.2312831144897489,3012,619,9392,0.7742953300476074,2.371652514696277,0.2005225342913128,0.2756368386675376,0.25,2180,7,0.0032110091743119,3009,444,0.1475573280159521,5721,1723,0.301171123929383,1494,838,0.5609103078982597,41.96903999846422,0.389376163482666,4096.0,485.755479799991,0,results.17,r3_school4_fpn48_exp250_seed14
1,0.0009997532801828,2.631753001429818,0.4990067077341018,0.7906344793446652,0.5368447262358356,458.9759740259741,4.694105436198123,2.359037797898054,0.4943292809960742,0.6825305282448729,0.4728711927309632,522.859375,0.0896969214081764,0.0010932320728898,0.0189921847319311,0.1988475641697223,0.1530151564011609,0.1729463756890974,0.1765271723270416,0.2310791015625,0.0946586205176799,1898,7647,10506,0.6189524531364441,6.234487263226649,0.2070542129327237,0.6799477465708688,0.25,2180,6,0.0027522935779816,3009,528,0.1754735792622133,5721,1170,0.2045097011012061,1494,194,0.1298527443105756,42.21541894886996,0.3569507598876953,1024.0,498.18956759999855,0,results.18,r3_school5_fpn48_box250_seed11
2,0.0009990133642141,2.1839057988934703,0.4051935559549889,0.6713649474181138,0.4429389175075989,459.12142857142857,1.782028149242525,2.175825896983345,0.4214174938388169,0.6685598840316137,0.434339408762753,522.859375,0.190331295132637,0.0039293970912694,0.0463618901461359,0.3422723150667185,0.2129958078039342,0.2625851016250062,0.2789976298809051,0.2132568359375,0.1511355185630112,2642,5077,9762,0.6401351094245911,5.04180274330503,0.2984977139124755,0.6139777922926192,0.25,2180,31,0.0142201834862385,3009,853,0.2834828846792954,5721,1557,0.2721552176192973,1494,201,0.1345381526104417,42.33146565283153,0.3589344024658203,1024.0,485.1223922000063,0,results.18,r3_school5_fpn48_box250_seed11
3,0.0009977809823015,2.060944330460065,0.372210329296914,0.6641760306311892,0.4098231896564558,459.1077922077922,1.6264330401823115,2.048312113930782,0.3788767350682367,0.6592192687094212,0.404086443906029,522.859375,0.2943403124809265,0.0434380397200584,0.1007758717008982,0.5639904610492846,0.2287971622057401,0.3255333792154163,0.367141842842102,0.19921875,0.1944101931771475,2838,2194,9566,0.6997442245483398,3.286740692357936,0.3625081645983017,0.5362508164598302,0.25,2180,47,0.0215596330275229,3009,913,0.3034230641409106,5721,1486,0.2597447998601643,1494,392,0.2623828647925033,42.35646630113229,0.3579573631286621,1024.0,484.0423184999963,0,results.18,r3_school5_fpn48_box250_seed11
4,0.0009960573506572,1.9817460075601356,0.351003449642426,0.6599813517037925,0.3883044826906996,459.0396103896104,1.562717903163526,2.009728857005636,0.3719765963032841,0.6570847341790795,0.3922670137447615,522.859375,0.3343167901039123,0.0535776987671852,0.1174942247271246,0.5292019027484144,0.322879716220574,0.4010614860805127,0.406451016664505,0.2305908203125,0.2508298365378593,4005,3563,8399,0.6994612216949463,4.943174395819725,0.1306335728282168,0.3200522534291313,0.25,2180,61,0.0279816513761467,3009,966,0.3210368893320039,5721,2266,0.3960846005943017,1494,712,0.4765729585006693,42.69203850334115,0.3575787544250488,1024.0,479.1142964000028,0,results.18,r3_school5_fpn48_box250_seed11
5,0.0009938441702975,1.9235325264466276,0.3366081013985268,0.6567711015413333,0.3720613288414943,459.0123376623376,1.5234096594445117,1.9553285874426365,0.3530576134410997,0.6533927281076709,0.3795512968984743,522.859375,0.3900109529495239,0.0756680890917778,0.1470804316486464,0.8042876901798064,0.1875201547887778,0.3041317991631799,0.4513879418373108,0.1668701171875,0.1793369313801079,2326,566,10078,0.7345547080039978,1.888961463096016,0.3997387328543436,0.4983670803396473,0.25,2180,14,0.0064220183486238,3009,348,0.1156530408773679,5721,1517,0.2651634329662646,1494,447,0.2991967871485944,42.17640564113305,0.3589344024658203,1024.0,483.3011305999971,0,results.18,r3_school5_fpn48_box250_seed11
6,0.0009911436253643,1.8756884976640924,0.3240643417196614,0.6543709276171473,0.3589012909632224,459.087012987013,1.4692897158009666,1.9225355796515944,0.345586182239155,0.6534608394528428,0.3693954204209149,522.859375,0.4048153460025787,0.1010219827294349,0.1603090803713712,0.6804034081029386,0.3154627539503386,0.4310658220875792,0.4587637782096863,0.1993408203125,0.2747507372560033,3913,1838,8491,0.730632483959198,3.756368386675376,0.1365120836054866,0.2854343566296538,0.25,2180,41,0.0188073394495412,3009,765,0.2542372881355932,5721,2255,0.3941618598147177,1494,852,0.570281124497992,42.60135660518013,0.3576440811157226,1024.0,475.5192364999966,0,results.18,r3_school5_fpn48_box250_seed11
7,0.0009879583809693,1.841447514914847,0.3155113586744705,0.6526211093772541,0.3493260193374249,459.038961038961,1.414434640980386,1.8908678262184064,0.3382072441745549,0.6501912844056884,0.3609877182170748,522.859375,0.4118981957435608,0.1075100377202034,0.1685376852547051,0.7353678929765887,0.2836181876813931,0.4093553642075866,0.4741685390472412,0.1839599609375,0.2573518653986832,3518,1266,8886,0.7428861260414124,3.124755062050947,0.1606792945787067,0.3115610711952972,0.25,2180,70,0.0321100917431192,3009,812,0.2698570953805251,5721,1745,0.305016605488551,1494,891,0.5963855421686747,42.19447424137608,0.3577895164489746,1024.0,477.863777599996,0,results.18,r3_school5_fpn48_box250_seed11
8,0.0009842915805643,1.81552903210962,0.309106748270524,0.6511721595541223,0.3421000492166389,459.0506493506493,1.4118158531653415,1.869778893887997,0.3300000027908633,0.6498881730561455,0.3559562847949564,522.859375,0.4326038956642151,0.1150653958320617,0.1769156328737153,0.7147569444444445,0.3319090615930345,0.4533142479630037,0.4940727651119232,0.1986083984375,0.2930874919911725,4117,1643,8287,0.7406108975410461,3.762246897452645,0.0973220117570215,0.2305682560418027,0.25,2180,51,0.023394495412844,3009,762,0.2532402791625124,5721,2301,0.4022024121657053,1494,1003,0.6713520749665328,42.524529759224095,0.3589344024658203,1024.0,473.9752165999962,0,results.18,r3_school5_fpn48_box250_seed11
9,0.0009801468428384,1.7908021069966351,0.3018080231721525,0.6502314550536019,0.335505051146467,459.0831168831169,1.367293663032643,1.865440332641204,0.3330103794578463,0.6494019199162722,0.353211212825651,522.859375,0.4323328733444214,0.1208014786243438,0.1789938556379638,0.7253913982364585,0.3249758142534666,0.4488614219698235,0.4962693154811859,0.1884765625,0.2893754486719311,4031,1526,8373,0.7448064088821411,3.629653821032005,0.1136512083605486,0.2449379490529065,0.25,2180,73,0.03348623853211,3009,737,0.2449318710535061,5721,2175,0.3801782905086523,1494,1046,0.7001338688085676,42.19771493791366,0.3580765724182129,1024.0,475.1308216000034,0,results.18,r3_school5_fpn48_box250_seed11
10,0.0009755282581475,1.7703105419487148,0.2967848062224976,0.6491382985920101,0.3297549750607509,458.9902597402597,1.3535050409180778,1.8566247653216124,0.3331778847302,0.6492036472385129,0.349697294489791,522.859375,0.4449995458126068,0.1226025447249412,0.1845001178560778,0.7869645324735145,0.2754756530151564,0.4080974561089215,0.5132561922073364,0.1834716796875,0.2563583164528472,3417,925,8987,0.7550026178359985,2.836054866100588,0.178967994774657,0.2847811887655127,0.25,2180,11,0.005045871559633,3009,549,0.1824526420737786,5721,1886,0.3296626463904912,1494,971,0.6499330655957162,41.878210881481,0.3589344024658203,1024.0,483.1872592,0,results.18,r3_school5_fpn48_box250_seed11
11,0.0009704403844771,1.7500440512384687,0.2921172222727305,0.6480210444369874,0.3239623135463758,459.0694805194805,1.3402334335949513,1.8574472796171904,0.3399884994917859,0.6474014989410838,0.3480229115424056,522.859375,0.449745774269104,0.1371455490589141,0.1926514094113372,0.8071700162954916,0.2396001289906481,0.3695138629864478,0.5100765824317932,0.1680908203125,0.2266280311117889,2972,710,9432,0.7653758525848389,2.4049640757674724,0.2351404310907903,0.3500979751796211,0.25,2180,32,0.0146788990825688,3009,573,0.1904287138584247,5721,1546,0.2702324768397133,1494,821,0.5495314591700133,42.01258829572718,0.3580403327941894,1024.0,475.8418526999885,0,results.18,r3_school5_fpn48_box250_seed11
12,0.0009648882429441,1.7369375661596076,0.2888439738808514,0.6471966491891192,0.3203587784298828,459.0103896103896,1.31563316777155,1.8323588569959004,0.3356223328349491,0.6476670339082679,0.3396277971720944,522.859375,0.4584391117095947,0.1377353221178054,0.1957403878157492,0.7684042976522085,0.3113511770396646,0.4431440045897877,0.5213309526443481,0.1810302734375,0.2846403301886792,3862,1164,8542,0.7594104409217834,3.2828216851730896,0.1325930764206401,0.2501632919660352,0.25,2180,57,0.0261467889908256,3009,765,0.2542372881355932,5721,2035,0.3557070442230379,1494,1005,0.6726907630522089,41.667838468948354,0.3578147888183594,1024.0,481.2175803999999,0,results.18,r3_school5_fpn48_box250_seed11
13,0.0009588773128419,1.7195051776124286,0.285054680269647,0.6461472392856301,0.3153213036428024,459.0974025974026,1.301460399140011,1.8629789886375268,0.3529306748726715,0.6486490468184153,0.3445597096191098,522.859375,0.4452163279056549,0.1247690618038177,0.1857575278234435,0.8158212560386473,0.2178329571106095,0.3438533978111479,0.5104978680610657,0.15576171875,0.2076225603196557,2702,610,9702,0.7587981224060059,2.163291966035271,0.24101894186806,0.3592423252775963,0.25,2180,20,0.0091743119266055,3009,417,0.1385842472582253,5721,1373,0.2399930082153469,1494,892,0.5970548862115127,41.78456793577709,0.3589344024658203,2048.0,480.6493702000007,0,results.18,r3_school5_fpn48_box250_seed11
14,0.000952413526233,1.7052823848538583,0.2802081831089862,0.645774332075924,0.3117199480340078,459.0253246753247,1.286463099601981,1.8232458115865784,0.3329464509151876,0.6476379769543806,0.3370645504910499,522.859375,0.4598678350448608,0.1355873346328735,0.1957070306467358,0.7803064443442992,0.2791841341502741,0.4112338202113762,0.523945689201355,0.1671142578125,0.2588384782121234,3463,975,8941,0.7640082240104675,2.898758981058132,0.1430437622468974,0.2593076420640104,0.25,2180,26,0.0119266055045871,3009,555,0.1844466600199401,5721,1839,0.3214472994231778,1494,1043,0.6981258366800536,42.37719591427606,0.3577723503112793,2048.0,475.1490962999815,0,results.18,r3_school5_fpn48_box250_seed11
15,0.0009455032620941,1.6940815763814108,0.2779366629851328,0.6451296136750804,0.3084061200355554,459.0902597402597,1.2774609446912617,1.8494972803940373,0.3439245455277462,0.648318978647391,0.3429015002523859,522.859375,0.4496930539608001,0.1354391127824783,0.1928897699690424,0.7899241868427488,0.2603998710093518,0.391681319347602,0.5207005739212036,0.156982421875,0.2435346452537133,3230,859,9174,0.7643855810165405,2.670803396472893,0.1528412802090137,0.2704114957544088,0.25,2180,10,0.0045871559633027,3009,463,0.1538717181787969,5721,1712,0.299248383149799,1494,1045,0.6994645247657296,42.27274576950935,0.3589344024658203,2048.0,470.7745692000026,0,results.18,r3_school5_fpn48_box250_seed11
16,0.0009381533400219,1.6803821336139333,0.2737371310301415,0.644265599335943,0.3049517605308588,459.087012987013,1.2559295201456393,1.8374948222190144,0.342355045567577,0.6464180210605264,0.3394887018948793,522.859375,0.4713939726352691,0.1465137600898742,0.2028545537359605,0.8094223484848485,0.2756368913253789,0.4112340630262208,0.5310462713241577,0.1651611328125,0.2588386706033765,3419,805,8985,0.7641611695289612,2.75898105813194,0.186152841280209,0.2984977139124755,0.25,2180,24,0.0110091743119266,3009,652,0.2166832834828846,5721,1742,0.3044922216395735,1494,1001,0.6700133868808568,42.38247567882148,0.3575844764709472,2048.0,477.48831759998575,0,results.18,r3_school5_fpn48_box250_seed11
17,0.0009303710135019,1.6726373893874031,0.2723718689440133,0.643873139519196,0.3025569524567623,459.0441558441559,1.253659664810478,1.8313160656640928,0.3382907524549712,0.647059683377544,0.3383862517463664,522.859375,0.4677456021308899,0.138258695602417,0.1977275084675057,0.793095564700503,0.2796678490809416,0.4135177017522947,0.5300382971763611,0.1715087890625,0.260650687504696,3469,905,8935,0.7605646848678589,2.8569562377531024,0.1534944480731548,0.2599608099281515,0.25,2180,22,0.010091743119266,3009,642,0.2133599202392821,5721,1758,0.3072889355007865,1494,1047,0.7008032128514057,42.08664821746136,0.3596968650817871,2048.0,477.8182956999808,0,results.18,r3_school5_fpn48_box250_seed11
18,0.000922163962751,1.6580687083981254,0.2680053991640543,0.6433436085651447,0.2986878806894475,459.0785714285714,1.229768554266397,1.831289779394865,0.3479506751367201,0.6455182073016962,0.3351283570130666,522.859375,0.468185544013977,0.1458340287208557,0.2034088787942892,0.8137603795966786,0.2212189616252821,0.3478701825557809,0.5371934771537781,0.1497802734375,0.2105586249232658,2744,628,9660,0.7776987552642822,2.202482037883736,0.2201175702155454,0.3239712606139778,0.25,2180,7,0.0032110091743119,3009,385,0.1279494848786972,5721,1381,0.2413913651459535,1494,971,0.6499330655957162,42.326669369994974,0.3589344024658203,2048.0,475.3835906000168,0,results.18,r3_school5_fpn48_box250_seed11
19,0.0009135402871372,1.6501625677207847,0.2667353758080439,0.6428418647546272,0.2962341318947154,459.1051948051948,1.2317609718480669,1.8598679608354969,0.3650642681556443,0.6473157030219833,0.3389951932864884,522.859375,0.4492364227771759,0.1408555954694748,0.1948028870305279,0.8104617371649984,0.2023540793292486,0.323850074188762,0.520541787147522,0.140869140625,0.1932106843199137,2510,587,9894,0.7776503562927246,2.022860875244938,0.2691051600261267,0.37949052906597,0.25,2180,8,0.0036697247706422,3009,392,0.130275839149219,5721,1146,0.2003146303093864,1494,964,0.6452476572958501,42.06178029100752,0.3571739196777344,2048.0,468.6691622000071,0,results.18,r3_school5_fpn48_box250_seed11
20,0.0009045084971874,1.6401127520319705,0.2643211784349246,0.6423433751254887,0.2933792789938388,459.1357142857143,1.2169978981281255,1.8445087745785715,0.3500538227769236,0.6475035992140571,0.3387805415938298,522.859375,0.4592863321304321,0.1374567151069641,0.1947557112052891,0.7938733125649013,0.246533376330216,0.3762303149606299,0.5302425026893616,0.1536865234375,0.2317017729959084,3058,794,9346,0.7636646628379822,2.5160026126714565,0.1802743305029392,0.2991508817766166,0.25,2180,13,0.0059633027522935,3009,473,0.1571950814223994,5721,1565,0.2735535745499038,1494,1007,0.6740294511378849,42.56773846679266,0.3573760986328125,2048.0,471.20007580000674,0,results.18,r3_school5_fpn48_box250_seed11
21,0.0008950775061878,1.6304379213940017,0.2621487009738172,0.6417498391557049,0.2906157532682666,459.0694805194805,1.207544211249847,1.8463094905018809,0.3617704041923086,0.647491203310589,0.3348191501572728,522.859375,0.4311710000038147,0.1354198604822158,0.1873335994663648,0.7513171759747103,0.2299258303772976,0.3520987654320988,0.5114585161209106,0.1484375,0.2136649685346119,2852,944,9552,0.775269091129303,2.479425212279556,0.1717831482691051,0.2965382103200522,0.25,2180,5,0.0022935779816513,3009,323,0.1073446327683615,5721,1444,0.25240342597448,1494,1080,0.7228915662650602,42.18637409957306,0.3569316864013672,2048.0,474.0574086999986,0,results.18,r3_school5_fpn48_box250_seed11
22,0.0008852566213878,1.6222940917913016,0.2590831880832647,0.641596502491406,0.2886457605214862,459.0103896103896,1.2023925315637094,1.8366143330931664,0.3542927613016218,0.6464859256520867,0.3343342596199363,522.859375,0.4545626640319824,0.1485823690891266,0.1995351052843034,0.7860116569525396,0.2283134472750725,0.3538451927281814,0.5234572887420654,0.1475830078125,0.2149525616698292,2832,771,9572,0.7751968502998352,2.3533638145003266,0.1992161985630307,0.3193990855649902,0.25,2180,17,0.0077981651376146,3009,388,0.128946493851778,5721,1412,0.2468099982520538,1494,1015,0.679384203480589,41.67383198468741,0.3569369316101074,2048.0,484.4573449000018,0,results.18,r3_school5_fpn48_box250_seed11
23,0.0008750555348152,1.6171897375738469,0.2589752654363583,0.6411491456356916,0.2868261307284429,459.0694805194805,1.1891474648342504,1.844638117278616,0.360677792923525,0.6462803113584717,0.3350720099018265,522.859375,0.4653222858905792,0.1477409899234771,0.2019354872521944,0.8176027793862188,0.2276684940341825,0.3561609282381133,0.5341811180114746,0.150390625,0.2166641092527236,2824,630,9580,0.7758061289787292,2.256041802743305,0.2214239059438275,0.3285434356629654,0.25,2180,11,0.005045871559633,3009,412,0.136922565636424,5721,1385,0.2420905436112568,1494,1016,0.6800535475234271,42.46660438741485,0.3569507598876953,2048.0,477.7225107999984,0,results.18,r3_school5_fpn48_box250_seed11
24,0.0008644843137107,1.603277890558367,0.254701126657136,0.6405052429669863,0.2832286083272525,459.0642857142857,1.1639387988811964,1.8458738190432389,0.3628866355090092,0.6466738150144616,0.3345253486186266,522.859375,0.4543622136116028,0.1462778002023697,0.1990529728354886,0.8003865267807841,0.2337149306675266,0.3617870959690503,0.5281524062156677,0.1429443359375,0.2208425382798811,2899,723,9505,0.7736734747886658,2.3657740039190074,0.2064010450685826,0.3207054212932724,0.25,2180,12,0.0055045871559633,3009,391,0.1299435028248587,5721,1480,0.2586960321622094,1494,1016,0.6800535475234271,42.348538582985455,0.3575940132141113,2048.0,472.01574000000255,0,results.18,r3_school5_fpn48_box250_seed11
25,0.0008535533905932,1.5996153896505183,0.2542296623012849,0.6403397774928576,0.2820183800605984,459.0551948051948,1.1659812827776004,1.8282400108873844,0.3501071035085867,0.6457883529365063,0.3329378234532972,522.859375,0.4580617547035217,0.1558165103197097,0.2027786961116362,0.805278750336655,0.2410512737826507,0.3710367934479122,0.5234296917915344,0.1514892578125,0.2277748152662451,2990,723,9414,0.7766008973121643,2.4252122795558457,0.1822338340953625,0.3069888961463096,0.25,2180,12,0.0055045871559633,3009,397,0.1319375207710202,5721,1564,0.273378779933578,1494,1017,0.6807228915662651,42.28822180439797,0.3580217361450195,2048.0,476.5646882999863,0,results.18,r3_school5_fpn48_box250_seed11
26,0.0008422735529643,1.5931204149475346,0.2526011478591275,0.6398867025390848,0.280253025695875,458.9538961038961,1.1825077147839906,1.846076696490248,0.3618560812125603,0.645842652147015,0.3353511852522691,522.859375,0.4460003674030304,0.1406142562627792,0.192213421605993,0.7788796569284374,0.2342792647533053,0.3602107220328479,0.5259583592414856,0.1478271484375,0.2196689092146042,2906,825,9498,0.7718325853347778,2.436969301110385,0.1907250163291966,0.3082952318745918,0.25,2180,11,0.005045871559633,3009,380,0.1262878032568959,5721,1454,0.2541513721377381,1494,1061,0.7101740294511378,42.21514833178114,0.3579640388488769,4096.0,474.744356500014,0,results.18,r3_school5_fpn48_box250_seed11
27,0.0008306559326618,1.586087072824503,0.2512044589966535,0.6395203917057484,0.2781448888798039,458.9759740259741,1.1682963675879814,1.8368108893434207,0.3513440190969656,0.6459076780204972,0.3358236762384574,522.859375,0.4376704394817352,0.136169895529747,0.1892198241665028,0.7738970588235294,0.2375846501128668,0.3635578583765111,0.5087628960609436,0.144775390625,0.2221635883905013,2947,861,9457,0.7696311473846436,2.4872632266492487,0.1770084911822338,0.2913128674069236,0.25,2180,14,0.0064220183486238,3009,306,0.1016949152542373,5721,1596,0.2789722076560041,1494,1031,0.6900937081659974,42.3908506508075,0.3567337989807129,4096.0,474.3985972999944,0,results.18,r3_school5_fpn48_box250_seed11
28,0.0008187119948743,1.5802636710080231,0.2492280532884133,0.6392570475092182,0.2767114285234507,459.0402597402597,1.166343708549227,1.8331163637340069,0.347589088914295,0.6465038228780031,0.3356093779051055,522.859375,0.4538556039333343,0.1484418660402298,0.1991060197295155,0.782903981264637,0.2695098355369236,0.4009835672304186,0.5212252140045166,0.1619873046875,0.250768884554797,3343,927,9061,0.7675507664680481,2.78902677988243,0.1567602873938602,0.2651861528412802,0.25,2180,13,0.0059633027522935,3009,430,0.1429046194749086,5721,1824,0.3188253801782905,1494,1076,0.7202141900937081,42.344099462316,0.3589344024658203,4096.0,472.8716845000163,0,results.18,r3_school5_fpn48_box250_seed11
29,0.0008064535268264,1.5723673535631848,0.2477566988388826,0.6389580539681695,0.2742610401727936,459.0954545454546,1.1614226423300706,1.8564022077868385,0.3632949149080862,0.6462961972380677,0.3387244400413086,522.859375,0.4626342356204986,0.1526929140090942,0.2026443631984875,0.8329283110571082,0.2210577233150596,0.3493883792048929,0.5296732187271118,0.146728515625,0.2116720704029643,2742,550,9662,0.7745102047920227,2.1502286087524496,0.2488569562377531,0.3435662965382103,0.25,2180,14,0.0064220183486238,3009,339,0.1126620139581256,5721,1413,0.2469847928683796,1494,976,0.6532797858099063,42.338389596025294,0.357147216796875,4096.0,473.1485441999976,0,results.18,r3_school5_fpn48_box250_seed11
30,0.0007938926261462,1.5671815513790428,0.2456734465507717,0.6388428445373263,0.2730661038744759,459.07142857142856,1.1563112230656982,1.822022990634044,0.3385314642606924,0.6455513996382555,0.335176050895825,522.859375,0.478251576423645,0.1548213809728622,0.209304499879363,0.7985492227979275,0.3106256046436633,0.4472691392419757,0.5357258319854736,0.1727294921875,0.2880532296650718,3853,972,8551,0.761775016784668,3.151534944480732,0.131939908556499,0.2318745917700849,0.25,2180,24,0.0110091743119266,3009,540,0.1794616151545364,5721,2197,0.3840237720678203,1494,1092,0.7309236947791165,42.52305246989948,0.3571524620056152,4096.0,472.22135539999,0,results.18,r3_school5_fpn48_box250_seed11
